ï»¿serial-number,part-number,name,temperature,rx-power,tx-power,current,voltage,power-on-time,ip-address,Label
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.1,293.3,6.58,3287.4,70512,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.5,294,6.58,3308.1,70513,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,584.3,297.7,6.59,3300,70514,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,595.1,292,6.59,3301.1,70515,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,587,289.7,6.57,3284.5,70520,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,584.2,291.9,6.59,3296.5,70521,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.6,296.2,6.59,3316.3,70524,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,581.9,290.8,6.59,3295.8,70527,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,589.5,290.1,6.57,3300.8,70528,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,585.3,290.7,6.59,3302.8,70529,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587,295.1,6.58,3294.3,70534,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,590.3,289.6,6.57,3288.3,70536,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,585,293.8,6.59,3307.1,70537,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,590,296.1,6.59,3312.1,70539,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,579.7,291.5,6.58,3307.5,70542,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,590.9,294.1,6.59,3316.3,70549,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,580.4,290.5,6.58,3295.7,70550,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,589.4,295.4,6.58,3286.7,70553,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.1,291.2,6.59,3307.3,70555,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,592,288.3,6.58,3296.3,70558,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,588.3,289.9,6.59,3312.6,70561,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,594.6,291,6.59,3293,70563,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,583.5,292.9,6.58,3320.6,70565,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,593,289.5,6.59,3300.8,70567,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.9,293.2,6.58,3302.7,70570,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,591.3,287.6,6.57,3288,70577,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.7,292.1,6.59,3302.1,70579,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,584.8,284.8,6.58,3289.9,70595,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582,289.2,6.59,3297.6,70610,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.9,286.1,6.59,3309.1,70616,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.5,286.5,6.59,3304.8,70617,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.4,287.7,6.58,3304.9,70618,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.7,287.5,6.58,3303,70619,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.2,287,6.59,3304.5,70620,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.9,285.8,6.59,3299.1,70622,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.7,287.1,6.58,3302.8,70623,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.5,286.4,6.59,3291.3,70624,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.3,285.4,6.58,3309.5,70626,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.1,285.3,6.58,3295,70628,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.4,285.1,6.58,3308.9,70631,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.4,284.2,6.59,3313.7,70632,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.7,284.5,6.58,3292.7,70633,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.2,284.7,6.59,3295.5,70633,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.5,283,6.59,3301.5,70634,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.7,284.1,6.59,3302.2,70636,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.7,281.8,6.59,3296,70637,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.8,282.6,6.58,3297.4,70638,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.8,281.9,6.59,3290.7,70639,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.4,280.2,6.59,3302.3,70640,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.9,281.4,6.58,3299.8,70641,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,592.1,280.6,6.58,3300.2,70642,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.7,279.3,6.58,3300.7,70643,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.9,280.9,6.59,3296.8,70644,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.8,279.5,6.59,3308.8,70645,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.5,279.7,6.59,3303,70647,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.4,278.7,6.59,3288.8,70648,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.3,279.8,6.58,3302,70649,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.1,278.3,6.58,3308.3,70651,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.2,278.5,6.59,3297.1,70652,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.5,277.8,6.58,3289.1,70652,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.5,278.6,6.59,3307.6,70653,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.4,277.9,6.59,3297.1,70654,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.3,278.1,6.58,3301.5,70655,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.7,277.3,6.58,3307.4,70656,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.7,276.8,6.57,3314.8,70657,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,592.5,277.5,6.59,3306.9,70658,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.6,277,6.58,3304.2,70659,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.4,276.7,6.59,3290.4,70660,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,592,275.3,6.58,3299,70661,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586,274.5,6.59,3293.8,70662,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,592.4,276.2,6.57,3297,70662,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588,274.7,6.59,3308.8,70663,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,578.6,275.6,6.59,3312.6,70664,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.4,275.2,6.57,3303.3,70666,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.6,274.2,6.59,3306.2,70667,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.8,275.7,6.59,3302.9,70668,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.5,274.9,6.58,3307.8,70669,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.3,274.4,6.58,3311.3,70671,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.2,274.3,6.59,3296.2,70673,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.1,273,6.58,3304.2,70674,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.2,273.1,6.58,3292.8,70677,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.5,274.8,6.57,3313.1,70678,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.7,274.1,6.59,3294.8,70680,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.8,273.3,6.58,3304.9,70681,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.8,272.6,6.58,3300,70683,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.4,272.4,6.58,3309.6,70684,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.3,272.3,6.59,3291.5,70685,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.8,273.6,6.59,3303.7,70686,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.7,272.8,6.59,3316.6,70687,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.7,272.9,6.58,3309.5,70690,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.6,273.2,6.59,3310.1,70693,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587,272.7,6.59,3282.8,70694,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.4,272.1,6.59,3297.9,70697,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.8,271.5,6.58,3309.7,70698,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.6,270.7,6.58,3312.7,70700,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.9,271.9,6.59,3303.6,70701,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.7,271.8,6.59,3310.2,70704,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,583,271.3,6.59,3303.9,70705,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,585.4,273.4,6.58,3300,70707,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.4,270.4,6.58,3310.1,70709,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585,271.7,6.58,3297.6,70709,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.1,270.8,6.59,3296.9,70710,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.4,271,6.58,3296.2,70711,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.4,269,6.57,3318.8,70712,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.4,270.6,6.59,3303.3,70713,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.2,270.5,6.58,3308.4,70714,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.9,271.6,6.58,3297.8,70719,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.6,270.2,6.57,3278.4,70720,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.2,269.8,6.59,3300.4,70721,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.8,271.1,6.59,3310.6,70722,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.6,269.6,6.58,3301.1,70723,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.4,270.1,6.59,3293.6,70725,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587,270.9,6.57,3307.2,70726,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.7,269.1,6.59,3300.4,70728,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.1,268.7,6.58,3306.7,70729,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.7,269.9,6.58,3311.5,70730,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.5,269.5,6.57,3293.3,70734,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,584,267.9,6.59,3305.6,70735,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.5,268,6.58,3321.2,70736,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583,269.2,6.57,3308.6,70737,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588,268.5,6.59,3298.6,70737,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,582.3,268.8,6.58,3311.5,70739,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.9,268.6,6.58,3302.3,70741,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,590.1,268.9,6.59,3304,70742,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.6,267.7,6.58,3304.4,70743,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.4,268.1,6.58,3297.1,70745,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.3,267.8,6.58,3303.1,70746,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.3,269.7,6.59,3297.7,70747,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,585.4,270.3,6.58,3309.8,70752,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,586.2,269.3,6.58,3307,70756,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,580.6,267.6,6.59,3311.6,70757,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.1,267.1,6.59,3309.1,70758,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.2,267.2,6.59,3293.2,70759,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.3,266.9,6.58,3305.4,70760,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.1,265.7,6.58,3301.6,70761,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.2,266.2,6.57,3292.5,70762,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.2,266.6,6.58,3319.2,70763,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,590,265.2,6.59,3298.1,70764,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.7,266.8,6.58,3294.8,70766,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.8,267.5,6.59,3310.1,70767,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.4,266.4,6.59,3315,70768,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586.3,265.9,6.59,3312.3,70769,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.5,266.1,6.58,3310.1,70770,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.9,266,6.59,3315.2,70771,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.4,267,6.59,3302.1,70772,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.1,264.3,6.57,3305.1,70774,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,582.7,264.6,6.57,3303.6,70776,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.9,266.5,6.58,3303.4,70777,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592.3,265,6.57,3311,70780,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.6,265.4,6.58,3297.7,70781,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.5,266.3,6.57,3297.5,70783,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581,264.8,6.58,3309.5,70784,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.8,265.6,6.59,3305.6,70785,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.2,264.5,6.57,3294,70785,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.7,263.6,6.58,3304.8,70786,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,578,264.9,6.58,3311.8,70787,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585,264.4,6.59,3304.5,70788,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588,263.8,6.57,3303.5,70789,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.5,263.9,6.58,3300.1,70790,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,579.8,264.1,6.59,3300.1,70792,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,593,259.1,6.58,3293.3,70793,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,590.2,257.3,6.57,3295.7,70794,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.2,263.2,6.57,3307.7,70794,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.1,263.5,6.58,3305.1,70796,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.8,263.4,6.58,3310.9,70798,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.8,264.7,6.58,3319.4,70799,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.1,264.2,6.59,3305.1,70802,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,582.1,263.7,6.59,3283.9,70803,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.2,261,6.58,3311.2,70804,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.6,262.4,6.59,3316,70804,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,590.1,258,6.58,3305.1,70805,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,585.3,257.5,6.59,3284.8,70806,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,584.9,256.3,6.57,3315,70807,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,588.4,256,6.58,3298.3,70808,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,592.5,257.1,6.58,3304.5,70809,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.8,262,6.59,3293.7,70810,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.5,260.9,6.59,3299.2,70811,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,579.3,260.1,6.59,3299.8,70812,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.7,260.4,6.59,3317.1,70812,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.5,262.6,6.59,3310.4,70814,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.8,262.1,6.58,3310.3,70815,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,579.9,262.3,6.58,3311.4,70816,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,590.9,261.7,6.57,3309.6,70819,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586,260.7,6.59,3303.6,70821,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.9,261.9,6.58,3298,70823,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,599.8,255.6,6.59,3304.5,70825,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,594.3,256.6,6.58,3298.8,70826,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,590.7,255.8,6.58,3298.8,70828,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,592.3,255.4,6.58,3302.4,70829,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,597,255,6.59,3323.9,70830,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,590.1,255.3,6.58,3303.6,70831,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,590.2,257.2,6.57,3294.5,70831,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,593.3,256.5,6.59,3296.5,70832,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.9,258.5,6.58,3319.6,70835,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.9,257.7,6.59,3298.5,70838,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.9,257,6.59,3311.8,70839,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.4,256.7,6.59,3314.8,70840,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,589.6,255.2,6.59,3311.8,70842,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,591.8,253.9,6.58,3303.9,70845,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,587.5,254.3,6.58,3309.4,70846,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,588.4,254.2,6.59,3308.6,70848,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,589.5,253.3,6.57,3310.1,70850,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,590.3,253.5,6.59,3308.4,70850,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,586.7,254.6,6.58,3310.9,70851,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,587.5,253.1,6.58,3306.9,70853,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,591.6,252.9,6.58,3309.5,70854,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,586,251.6,6.57,3302,70855,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,591.7,253.4,6.57,3292.4,70856,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,585.5,251.5,6.58,3316.7,70857,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,590.2,252.7,6.57,3303.6,70859,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,580.9,253,6.59,3301.3,70860,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,587.7,251.2,6.57,3298.3,70862,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,589.3,253.2,6.58,3314.3,70863,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,583.3,251.8,6.59,3309,70864,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,589.7,251.3,6.58,3304.3,70866,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,584.8,252,6.58,3315.9,70868,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,589.5,248.9,6.58,3300.2,70869,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,586.2,250.4,6.58,3302.2,70870,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,588,250.1,6.57,3304.5,70871,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,584.9,251.1,6.58,3302,70872,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,586.1,248.3,6.58,3319.3,70873,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,590.3,249.8,6.59,3307.6,70874,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,48,583.1,247.9,6.57,3284.7,70875,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,585.9,248.8,6.56,3303.6,70876,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,584.2,248,6.57,3309.2,70877,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,592.1,248.5,6.58,3313.9,70878,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,586.2,247.4,6.59,3290.4,70878,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,587,247.7,6.57,3296.1,70879,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,588.9,248.4,6.57,3311.4,70881,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,584.2,246.7,6.57,3303.2,70882,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,581.7,246.9,6.58,3303.8,70883,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,46,578.8,250.6,6.57,3300.1,70884,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,588,248.6,6.58,3302.7,70885,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,587.4,249,6.58,3308.1,70886,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,48,582.7,246.2,6.58,3302.4,70888,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,584.8,249.3,6.58,3294.2,70892,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,582.4,245.6,6.58,3302.4,70894,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,587,247.8,6.57,3283.6,70895,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,584.9,247.3,6.58,3302.2,70896,10.22.15.119,Failed
